timestamp,value
2026-01-03 20:30:00,89.585
2026-01-03 20:35:00,86.445
2026-01-03 20:40:00,86.401
2026-01-03 20:45:00,88.737
2026-01-03 20:50:00,88.946
2026-01-03 20:55:00,86.483
2026-01-03 21:00:00,86.667
2026-01-03 21:05:00,86.896
2026-01-03 21:10:00,85.684
2026-01-03 21:15:00,86.26
2026-01-03 21:20:00,86.224
2026-01-03 21:25:00,86.575
2026-01-03 21:30:00,87.523
2026-01-03 21:35:00,87.916
2026-01-03 21:40:00,89.566
2026-01-03 21:45:00,86.58
2026-01-03 21:50:00,89.032
2026-01-03 21:55:00,87.668
2026-01-03 22:00:00,87.941
2026-01-03 22:05:00,88.886
2026-01-03 22:10:00,86.806
2026-01-03 22:15:00,88.69
2026-01-03 22:20:00,88.509
2026-01-03 22:25:00,88.98
2026-01-03 22:30:00,88.816
2026-01-03 22:35:00,91.497
2026-01-03 22:40:00,87.867
2026-01-03 22:45:00,88.077
2026-01-03 22:50:00,88.049
2026-01-03 22:55:00,88.214
2026-01-03 23:00:00,88.2
2026-01-03 23:05:00,90.476
2026-01-03 23:10:00,90.839
2026-01-03 23:15:00,88.535
2026-01-03 23:20:00,88.307
2026-01-03 23:25:00,89.957
2026-01-03 23:30:00,88.815
2026-01-03 23:35:00,90.324
2026-01-03 23:40:00,89.895
2026-01-03 23:45:00,87.919
2026-01-03 23:50:00,91.683
2026-01-03 23:55:00,92.068
